-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	206.11601	206.11601	206.11601	206.11601	206.11601	206.11601	206.11601	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	206.11601	206.11601	206.11601	206.11601	206.11601	-48.883984	-48.883984	-48.883984	-48.883984
-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	206.11601	206.11601	206.11601	206.11601	206.11601	206.11601	206.11601	206.11601	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	206.11601	206.11601	206.11601	206.11601	206.11601	-48.883984	-48.883984	-48.883984	-48.883984
-48.883984	-48.883984	-48.883984	-48.883984	206.11601	206.11601	206.11601	206.11601	206.11601	206.11601	206.11601	206.11601	206.11601	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	206.11601	206.11601	206.11601	206.11601	206.11601	-48.883984	-48.883984	-48.883984	-48.883984
-48.883984	-48.883984	-48.883984	-48.883984	206.11601	206.11601	206.11601	206.11601	206.11601	206.11601	206.11601	206.11601	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	206.11601	206.11601	206.11601	206.11601	206.11601	-48.883984	-48.883984	-48.883984	-48.883984
-48.883984	-48.883984	-48.883984	-48.883984	206.11601	206.11601	206.11601	206.11601	206.11601	206.11601	206.11601	206.11601	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	206.11601	206.11601	206.11601	206.11601	206.11601	-48.883984	-48.883984	-48.883984	-48.883984
-48.883984	-48.883984	-48.883984	-48.883984	206.11601	206.11601	206.11601	206.11601	206.11601	206.11601	206.11601	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	206.11601	206.11601	206.11601	206.11601	206.11601	206.11601	-48.883984	-48.883984	-48.883984	-48.883984
-48.883984	-48.883984	-48.883984	-48.883984	206.11601	206.11601	206.11601	206.11601	206.11601	206.11601	206.11601	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	206.11601	206.11601	206.11601	206.11601	206.11601	206.11601	206.11601	206.11601	-48.883984	-48.883984	-48.883984	-48.883984
-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	206.11601	206.11601	206.11601	206.11601	206.11601	-48.883984	-48.883984	-48.883984	-48.883984	206.11601	206.11601	206.11601	206.11601	206.11601	206.11601	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984
-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	206.11601	206.11601	206.11601	206.11601	206.11601	206.11601	206.11601	206.11601	206.11601	206.11601	206.11601	206.11601	206.11601	206.11601	206.11601	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984
-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	206.11601	206.11601	206.11601	206.11601	206.11601	206.11601	206.11601	206.11601	206.11601	206.11601	206.11601	206.11601	206.11601	206.11601	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984
-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	206.11601	206.11601	206.11601	206.11601	206.11601	206.11601	206.11601	206.11601	206.11601	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984
-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	206.11601	206.11601	206.11601	206.11601	206.11601	206.11601	206.11601	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984
-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	206.11601	206.11601	206.11601	206.11601	206.11601	206.11601	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984
-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984
-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984
-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984
-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984
-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984	-48.883984
